AeroDyn airfoil file Created with QBlade v0.963 64bit on 07.12.2018 at 12:21:44 Compatible with AeroDyn v13.0.
Polar "T1_Re0.120_M0.00_N9.0 360 M" on Foil "T1_Re0.120_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
13.80          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
0.97           Angle of attack for zero Cn for linear Cn curve (deg)
6.32314        Cn slope for zero lift for linear Cn curve (1/rad)
-1.0628        Cn at stall value for positive angle of attack for linear Cn curve
-1.0687        Cn at stall value for negative angle of attack for linear Cn curve
7.50           Angle of attack for minimum CD (deg)
0.0205         Minimum CD value
130.00	 -0.730	  1.001 
131.00	 -0.738	  0.972 
132.00	 -0.746	  0.942 
133.00	 -0.752	  0.912 
134.00	 -0.757	  0.883 
135.00	 -0.762	  0.853 
136.00	 -0.765	  0.823 
137.00	 -0.768	  0.793 
138.00	 -0.769	  0.764 
139.00	 -0.769	  0.734 
140.00	 -0.768	  0.705 
141.00	 -0.767	  0.676 
142.00	 -0.764	  0.647 
143.00	 -0.760	  0.618 
144.00	 -0.755	  0.590 
145.00	 -0.749	  0.562 
146.00	 -0.742	  0.534 
147.00	 -0.734	  0.507 
148.00	 -0.725	  0.480 
149.00	 -0.715	  0.454 
150.00	 -0.704	  0.428 
151.00	 -0.692	  0.402 
152.00	 -0.679	  0.377 
153.00	 -0.665	  0.353 
154.00	 -0.650	  0.330 
155.00	 -0.635	  0.307 
156.00	 -0.619	  0.284 
157.00	 -0.601	  0.263 
158.00	 -0.584	  0.242 
159.00	 -0.565	  0.222 
160.00	 -0.547	  0.203 
161.00	 -0.527	  0.184 
162.00	 -0.508	  0.166 
163.00	 -0.489	  0.149 
164.00	 -0.470	  0.134 
165.00	 -0.452	  0.118 
166.00	 -0.435	  0.104 
167.00	 -0.420	  0.091 
168.00	 -0.407	  0.079 
169.00	 -0.399	  0.067 
170.00	 -0.395	  0.057 
171.00	 -0.397	  0.047 
172.00	 -0.404	  0.038 
173.00	 -0.412	  0.031 
174.00	 -0.413	  0.024 
175.00	 -0.391	  0.019 
176.00	 -0.340	  0.014 
177.00	 -0.262	  0.011 
178.00	 -0.169	  0.008 
179.00	 -0.071	  0.006 
180.00	  0.029	  0.006 
180.00	  0.029	  0.006 
